"Faculdade Hélio Rocha"	"Salvador"	"Bahia"	"BR"
"Faculdade Isaac Newton"	"Salvador"	"Bahia"	"BR"
"Faculdade Maurício de Nassau"	"Salvador"	"Bahia"	"BR"
"Faculdade Montessoriano"	"Salvador"	"Bahia"	"BR"
"Faculdade Parque"	"Salvador"	"Bahia"	"BR"
"Faculdade Regional da Bahia"	"Salvador"	"Bahia"	"BR"
"Faculdade Ruy Barbosa"	"Salvador"	"Bahia"	"BR"
"Faculdade São Bento"	"Salvador"	"Bahia"	"BR"
"Faculdade São Camilo"	"Salvador"	"Bahia"	"BR"
"Faculdade São Salvador"	"Salvador"	"Bahia"	"BR"
"Faculdade Sartre COC"	"Salvador"	"Bahia"	"BR"
"Faculdade Social da Bahia"	"Salvador"	"Bahia"	"BR"
"Faculdade Vasco da Gama"	"Salvador"	"Bahia"	"BR"
"Faculdades Integradas Olga Mettig"	"Salvador"	"Bahia"	"BR"
"Instituto de Educação e Tecnologias "	"Salvador"	"Bahia"	"BR"
"Instituto de Educação Superior Unyahna de Salvador"	"Salvador"	"Bahia"	"BR"
"Instituto Federal da Bahia"	"Salvador"	"Bahia"	"BR"
"Instituto Superior de Educação Eugênio Gomes"	"Salvador"	"Bahia"	"BR"
"Instituto Superior de Educação Ocidente"	"Salvador"	"Bahia"	"BR"
"União das Instituições Educacionais do Estado de São Paulo"	"Salvador"	"Bahia"	"BR"
"Universidade Católica do Salvador"	"Salvador"	"Bahia"	"BR"
"Universidade do Estado da Bahia"	"Salvador"	"Bahia"	"BR"
"Universidade Estácio de Sá"	"Salvador"	"Bahia"	"BR"
"Universidade Federal da Bahia"	"Salvador"	"Bahia"	"BR"
"Universidade Salvador"	"Salvador"	"Bahia"	"BR"
"Faculdade de Ciências Médicas da Bahia"	"Santa Cruz de Cabrália"	"Bahia"	"BR"
"Faculdade do Descobrimiento"	"Santa Cruz de Cabrália"	"Bahia"	"BR"
"Faculdade de Ciências Empresariais"	"Santo Antônio de Jesus"	"Bahia"	"BR"
"Universidade Federal do Vale do São Francisco"	"Senhor do Bonfim"	"Bahia"	"BR"
"Faculdade Pitágoras"	"Teixeira de Freitas"	"Bahia"	"BR"
"Faculdade de Tecnologia e Ciências de Vitória da Conquista"	"Vitória da Conquista"	"Bahia"	"BR"
"Faculdade Independente do Nordeste"	"Vitória da Conquista"	"Bahia"	"BR"
"Universidade Estadual do Sudoeste da Bahia"	"Vitória da Conquista"	"Bahia"	"BR"
"Faculdade do Vale do Jaguaribe"	"Aracati"	"Ceará"	"BR"
"Faculdade Terra Nordeste"	"Caucaia"	"Ceará"	"BR"
"Faculdade Princesa do Oeste"	"Cratéus"	"Ceará"	"BR"
"Faculdade Católica do Cariri"	"Crato"	"Ceará"	"BR"
"Universidade Regional do Cariri"	"Crato"	"Ceará"	"BR"
"Faculdade Católica de Fortaleza"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Católica do Ceará"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Cearense"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Christus"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Ciências Humanas de Fortaleza"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Ensino e Cultura do Ceará"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Odontologia São Leopoldo Mandic"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Tecnologia Apoena"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Tecnologia Cariri"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Tecnologia CDL de Fortaleza"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Tecnologia Darcy Ribeiro"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Tecnologia do Nordeste"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Tecnologia Evolução"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Tecnologia Informática"	"Fortaleza"	"Ceará"	"BR"
"Faculdade de Tecnologia Intensiva"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Evolutivo"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Farias Brito"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Integrada da Grande Fortaleza"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Latino Americana de Educação"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Metropolitana da Grande Fortaleza"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Nordeste"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Oboé"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Sete de Setembro"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Teológica e Filosófica"	"Fortaleza"	"Ceará"	"BR"
"Instituto de Ensino Superior de Fortaleza"	"Fortaleza"	"Ceará"	"BR"
"Instituto Federal do Ceará"	"Fortaleza"	"Ceará"	"BR"
"Instituto Superior de Teologia Aplicada"	"Fortaleza"	"Ceará"	"BR"
"Universidade de Fortaleza"	"Fortaleza"	"Ceará"	"BR"
"Universidade Estácio de Sá"	"Fortaleza"	"Ceará"	"BR"
"Universidade Estadual do Ceará"	"Fortaleza"	"Ceará"	"BR"
"Universidade Federal de Integração Lusofonia Afro-Brasileira"	"Fortaleza"	"Ceará"	"BR"
"Universidade Federal do Ceará"	"Fortaleza"	"Ceará"	"BR"
"Faculdade Vale do Salgado"	"Icó"	"Ceará"	"BR"
"Faculdade de Ciências Aplicadas Doutor Leão Sampalio"	"Juazeiro do Norte"	"Ceará"	"BR"
"Faculdade de Juazeiro do Norte"	"Juazeiro do Norte"	"Ceará"	"BR"
"Faculdade Paraíso do Ceará"	"Juazeiro do Norte"	"Ceará"	"BR"
"Universidade Estácio de Sá"	"Juazeiro do Norte"	"Ceará"	"BR"
"Faculdade Católica Rainha do Sertão"	"Quixadá"	"Ceará"	"BR"
"Universidade Federal de Integração Lusofonia Afro-Brasileira"	"Redenção"	"Ceará"	"BR"
"Faculdade Luciano Feijão"	"Sobral"	"Ceará"	"BR"
"Universidade Estadual do Vale do Acaraú"	"Sobral"	"Ceará"	"BR"
"Centro Universitário de Brasília"	"Brasília"	"Distrito Federal"	"BR"
"Centro Universitário do Distrito Federal"	"Brasília"	"Distrito Federal"	"BR"
"Centro Universitário Euro-Americano"	"Brasília"	"Distrito Federal"	"BR"
"Conselho Nacional de Desenvolvimento Científico e Tecnológico"	"Brasília"	"Distrito Federal"	"BR"
"Empresa Brasileira de Pesquisa Agropecuária"	"Brasília"	"Distrito Federal"	"BR"
"Escola Superior Aberta do Brasil"	"Brasília"	"Distrito Federal"	"BR"
"Escola Superior de Ciências da Saúde"	"Brasília"	"Distrito Federal"	"BR"
"Escola Superior de Propaganda e Marketing"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade AIEC"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade Alvorada de Informática e Processamento de Dados"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade das Àguas Emendadas"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade de Artes Dulcina de Moraes"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade de Ciências Sociais e Tecnológicas"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade de Negócios e Tecnologias da Informação"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade de Tecnologia"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade de Tecnologia do Transporte"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade de Tecnologia Equipe Darwin"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade de Tecnologia Regacionista"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade de Tecnologia SENAC"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade do Meio Ambiente e Tecnologia de Negocios"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade Evangélica"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade Fortium"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade IBMEC"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade Jesus Maria José"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade JK "	"Brasília"	"Distrito Federal"	"BR"
"Faculdade LS"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade Mauá de Brasília"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade Processus"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade Projeção"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade Santa Terezinha"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade São Camilo "	"Brasília"	"Distrito Federal"	"BR"
"Faculdade Serrana de Ensino Superior"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade UNISABER"	"Brasília"	"Distrito Federal"	"BR"
"Faculdades COC de Brasília"	"Brasília"	"Distrito Federal"	"BR"
"Faculdades Integradas da União de Ensino Superior Certo"	"Brasília"	"Distrito Federal"	"BR"
"Faculdades Integradas da União Educacional do Planalto Central"	"Brasília"	"Distrito Federal"	"BR"
"Faculdades Integradas da UPIS"	"Brasília"	"Distrito Federal"	"BR"
"Faculdades Integradas Promove da Brasilia"	"Brasília"	"Distrito Federal"	"BR"
"Faculdades Planalto"	"Brasília"	"Distrito Federal"	"BR"
"Fundação Getulio Vargas"	"Brasília"	"Distrito Federal"	"BR"
"Institituto de Ensino Superior Planalto"	"Brasília"	"Distrito Federal"	"BR"
"Institituto Federal de Educação, Ciencia e Tecnologia de Brasilia"	"Brasília"	"Distrito Federal"	"BR"
"Institituto Superior de Educação do CECAP"	"Brasília"	"Distrito Federal"	"BR"
"Institituto Superior de Educação do ICESP"	"Brasília"	"Distrito Federal"	"BR"
"Institituto Superior de Educação Franciscano Nossa Senhora de Fátima"	"Brasília"	"Distrito Federal"	"BR"
"Instituto Brasilense de Tecnologia e Ciência"	"Brasília"	"Distrito Federal"	"BR"
"Instituto de Educação Superior de Brasília"	"Brasília"	"Distrito Federal"	"BR"
"São Leopoldo Mandic"	"Brasília"	"Distrito Federal"	"BR"
"União Educacional de Brasilia"	"Brasília"	"Distrito Federal"	"BR"
"Universidade Católica de Brasilia"	"Brasília"	"Distrito Federal"	"BR"
"Universidade de Brasilia"	"Brasília"	"Distrito Federal"	"BR"
"Faculdade Apogeu"	"Gama"	"Distrito Federal"	"BR"
"Fauldade JK"	"Gama"	"Distrito Federal"	"BR"
"Faculdade Evangélica"	"Taguatinga"	"Distrito Federal"	"BR"
"Faculdade Projeção"	"Taguatinga"	"Distrito Federal"	"BR"
"Universidade Católica de Brasilia"	"Taguatinga"	"Distrito Federal"	"BR"
"Escola Agrotécnica Federal de Alegre"	"Alegrete"	"Espírito Santo"	"BR"
"Faculdade de Filosofia Ciências e Letras de Alegre"	"Alegrete"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Alegrete"	"Espírito Santo"	"BR"
"Faculdade Casa do Estudante"	"Aracruz"	"Espírito Santo"	"BR"
"Faculdade de Aracruz"	"Aracruz"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Aracruz"	"Espírito Santo"	"BR"
"Faculdade de Tecnologia São Francisco"	"Barra de São Francisco"	"Espírito Santo"	"BR"
"Faculdade Teológica de Ciências Humanas e Sociais Logos"	"Barra de São Francisco"	"Espírito Santo"	"BR"
"Centro Universitário São Camilo"	"Cachoeira do Itapemirim"	"Espírito Santo"	"BR"
"Faculdade de Ciências, Contabilidade e Administração de Cachoeiro do Itapemirim"	"Cachoeira do Itapemirim"	"Espírito Santo"	"BR"
"Faculdade de Direito de Cachoeiro do Itapemirim"	"Cachoeira do Itapemirim"	"Espírito Santo"	"BR"
"Faculdade do Espírito Santo"	"Cachoeira do Itapemirim"	"Espírito Santo"	"BR"
"Faculdade de Cariacica"	"Cariacica"	"Espírito Santo"	"BR"
"Faculdade de Educação Superior Pio XII"	"Cariacica"	"Espírito Santo"	"BR"
"Faculdade São Camilo"	"Cariacica"	"Espírito Santo"	"BR"
"Faculdade São Geraldo"	"Cariacica"	"Espírito Santo"	"BR"
"Insitituto Superior de Educação de Cariacica"	"Cariacica"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Cariacica"	"Espírito Santo"	"BR"
"Faculdade de Castelo"	"Castelo"	"Espírito Santo"	"BR"
"Centro Universitário do Espírito Santo"	"Colatina"	"Espírito Santo"	"BR"
"Faculdade Castelo Branco"	"Colatina"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Colatina"	"Espírito Santo"	"BR"
"Faculdade Pitágoras"	"Guarapari"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Guarapari"	"Espírito Santo"	"BR"
"Faculdades Unificadas Doctum"	"Iúna"	"Espírito Santo"	"BR"
"Faculdade Capixaba de Nova Venécia"	"Nova Venécia"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Nova Venécia"	"Espírito Santo"	"BR"
"Faculdade da Região Serrana"	"Santa Maria de Jetibá"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Santa Maria de Jetibá"	"Espírito Santo"	"BR"
"Escola Superior São Francisco de Assis"	"Santa Teresa"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Santa Teresa"	"Espírito Santo"	"BR"
"Faculdade Vale do Cricaré"	"São Mateus"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"São Mateus"	"Espírito Santo"	"BR"
"Centro Universitário do Espírito Santo"	"Serra"	"Espírito Santo"	"BR"
"Escola de Ensino Superior Alternativo"	"Serra"	"Espírito Santo"	"BR"
"Faculdade Batista"	"Serra"	"Espírito Santo"	"BR"
"Faculdade de Educação da Serra"	"Serra"	"Espírito Santo"	"BR"
"Faculdade de Ensino Superior Blauro Cardoso de Mattos"	"Serra"	"Espírito Santo"	"BR"
"Faculdade do Centro Leste"	"Serra"	"Espírito Santo"	"BR"
"Insitituto Superior de Educação da Serra"	"Serra"	"Espírito Santo"	"BR"
"Faculdade Venda Nova do Imigrante"	"Venda Nova do Imigrante"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Venda Nova do Imigrante"	"Espírito Santo"	"BR"
"Faculdade de Estudos Sociais Aplicados de Viana"	"Viana"	"Espírito Santo"	"BR"
"Centro Universitário Vila Velha"	"Vila Velha"	"Espírito Santo"	"BR"
"Escola Superior Aberta do Brasil"	"Vila Velha"	"Espírito Santo"	"BR"
"Faculdade Ateneu"	"Vila Velha"	"Espírito Santo"	"BR"
"Faculdade Cenecista de Vila Velha"	"Vila Velha"	"Espírito Santo"	"BR"
"Faculdade de Ciências Econômicas e Administrativas Vila Velha"	"Vila Velha"	"Espírito Santo"	"BR"
"Faculdade de Vila Velha"	"Vila Velha"	"Espírito Santo"	"BR"
"Faculdade Novo Milênio"	"Vila Velha"	"Espírito Santo"	"BR"
"Insitituto Superior de Educação Ateneu"	"Vila Velha"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Vila Velha"	"Espírito Santo"	"BR"
"São Leopoldo Mandic"	"Vila Velha"	"Espírito Santo"	"BR"
"Universidade de Vila Velha"	"Vila Velha"	"Espírito Santo"	"BR"
"Universidade Estácio de Sá"	"Vila Velha"	"Espírito Santo"	"BR"
"Centro Ensino Superior de Vitória"	"Vitória"	"Espírito Santo"	"BR"
"Centro Universitário Vila Velha"	"Vitória"	"Espírito Santo"	"BR"
"Escola Superior de Ciências da Santa Casa Misericórdia de Vitória"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade Brasileira"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade Candido Mendes de Vitória"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade Católica Salesiana do Espírito Santo"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade de Administração Espírito-Santense"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade de Música do Espírito Santo"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade de Tecnologia FAESA"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade FUCAPE"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade Nacional"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade Saberes"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade Unida de Vitória"	"Vitória"	"Espírito Santo"	"BR"
"Faculdade UNIVES"	"Vitória"	"Espírito Santo"	"BR"
"Faculdades Integradas de Vitória"	"Vitória"	"Espírito Santo"	"BR"
"Faculdades Integradas Espírito Santenses"	"Vitória"	"Espírito Santo"	"BR"
"Instituto Federal do Espirito Santo"	"Vitória"	"Espírito Santo"	"BR"
"Universidade Cândido Mendes"	"Vitória"	"Espírito Santo"	"BR"
"Universidade Federal do Espirito Santo"	"Vitória"	"Espírito Santo"	"BR"
"Centro Universitário de Anápolis"	"Anápolis"	"Goiás"	"BR"
"Faculdade Anhaguera"	"Anápolis"	"Goiás"	"BR"
"Faculdade Católica de Anápolis"	"Anápolis"	"Goiás"	"BR"
"Faculdade de Tecnologia SENAI"	"Anápolis"	"Goiás"	"BR"
"Faculdade do Norte Goiano"	"Anápolis"	"Goiás"	"BR"
"Faculdade Instituto Brasil"	"Anápolis"	"Goiás"	"BR"
"Faculdade Metropolitana de Anápolis"	"Anápolis"	"Goiás"	"BR"
"Universidade Estadual de Goiás"	"Anápolis"	"Goiás"	"BR"
"Faculdade de Educação e Ciências Humanas de Anicuns"	"Anicuns"	"Goiás"	"BR"
"Faculdade de Caldas Novas"	"Caldas Novas"	"Goiás"	"BR"
"Centro de Ensino Superior de Catalão"	"Catalão"	"Goiás"	"BR"
"Faculdade de Ensino Superior de Catalão"	"Catalão"	"Goiás"	"BR"
"Faculdade de Tecnologia de Catalão"	"Catalão"	"Goiás"	"BR"
"Faculdade Central de Cristalina"	"Cristalina"	"Goiás"	"BR"
"Faculdades Integradas Iesgo"	"Formosa"	"Goiás"	"BR"
"Centro Universitário de Goiás"	"Goiânia"	"Goiás"	"BR"
"Escola Superior Associada de Goiânia"	"Goiânia"	"Goiás"	"BR"
"Faculdade Alfredo Nasser"	"Goiânia"	"Goiás"	"BR"
"Faculdade Alves Faria"	"Goiânia"	"Goiás"	"BR"
"Faculdade Araguaia"	"Goiânia"	"Goiás"	"BR"
"Faculdade Ávila"	"Goiânia"	"Goiás"	"BR"
"Faculdade Brasileira de Educação e Cultura"	"Goiânia"	"Goiás"	"BR"
"Faculdade Cambury"	"Goiânia"	"Goiás"	"BR"
"Faculdade da Igreja Ministério Fama"	"Goiânia"	"Goiás"	"BR"
"Faculdade de Goiânia"	"Goiânia"	"Goiás"	"BR"
"Faculdade de Tecnologia SENAC"	"Goiânia"	"Goiás"	"BR"
"Faculdade de Tecnologia SENAI"	"Goiânia"	"Goiás"	"BR"
"Faculdade Delta"	"Goiânia"	"Goiás"	"BR"
"Faculdade Lions"	"Goiânia"	"Goiás"	"BR"
"Faculdade Noroeste"	"Goiânia"	"Goiás"	"BR"
"Faculdade Nossa Senhora Aparecida"	"Goiânia"	"Goiás"	"BR"
"Faculdade Pradão"	"Goiânia"	"Goiás"	"BR"
"Faculdade Sul da América"	"Goiânia"	"Goiás"	"BR"
"Faculdade Tamandaré"	"Goiânia"	"Goiás"	"BR"
"Faculdade Teológica Sul Americana"	"Goiânia"	"Goiás"	"BR"
"Faculdade Unida de Campinas"	"Goiânia"	"Goiás"	"BR"
"Instituto de Filosofía e Tecnología de Goiás"	"Goiânia"	"Goiás"	"BR"
"Instituto Federal de Goiás"	"Goiânia"	"Goiás"	"BR"
"Instituto Federal Goiano"	"Goiânia"	"Goiás"	"BR"
"Instituto Superior de Educação Pradão"	"Goiânia"	"Goiás"	"BR"
"Instituto Unificado de Ensino Superior Objetivo"	"Goiânia"	"Goiás"	"BR"
"Pontifícia Universidade Católica de Goiás"	"Goiânia"	"Goiás"	"BR"
"Universidade Católica de Goiás"	"Goiânia"	"Goiás"	"BR"
"Universidade Federal de Goiás"	"Goiânia"	"Goiás"	"BR"
"Faculdade Brasil Central"	"Goiás"	"Goiás"	"BR"
"Instituto de Ciências Sociais e Humanas"	"Goiás"	"Goiás"	"BR"
"Universidade Luterana do Brasil"	"Goiás"	"Goiás"	"BR"
"Faculdade de Filosofia e Ciências Humanas de Goiatuba"	"Goiatuba"	"Goiás"	"BR"
"Faculdade de Iporá"	"Iporá"	"Goiás"	"BR"
"Faculdade Aliança"	"Itaberaí"	"Goiás"	"BR"
"Faculdade Santa Rita de Cássia"	"Itumbiara"	"Goiás"	"BR"
"Instituto Superior de Educação Santa Rita de Cássia"	"Itumbiara"	"Goiás"	"BR"
"Centro de Ensino Superior de Jataí"	"Jataí"	"Goiás"	"BR"
"Centro Universitário de Desenvolvimento do Centro-Oeste"	"Luziânia"	"Goiás"	"BR"
"Faculdades Integradas de Mineiros"	"Mineiros"	"Goiás"	"BR"
"Faculdade do Sudeste Goiano"	"Pires do Rio"	"Goiás"	"BR"
"Faculdade Quirinópolis"	"Quirinópolis"	"Goiás"	"BR"
"Faculdade Almeida Rodrigues"	"Rio Verde"	"Goiás"	"BR"
"Instituto de Ensino Superior de Rio Verde"	"Rio Verde"	"Goiás"	"BR"
"Universidade de Rio Verde"	"Rio Verde"	"Goiás"	"BR"
"Faculdade de Ciências e Educação de Rubiataba"	"Rubiataba"	"Goiás"	"BR"
"Faculdade Montes Belos"	"São Luís de Montes Belos"	"Goiás"	"BR"
"Faculdade União de Goyazes"	"Trindade"	"Goiás"	"BR"
"Instituto Aphosiano de Ensino Superior"	"Trindade"	"Goiás"	"BR"
"Faculdade Serra da Mesa"	"Uruaçu"	"Goiás"	"BR"
"Faculdade Anhaguera"	"Valparaíso de Goiás"	"Goiás"	"BR"
"Faculdade de Ciências e Educação Sena Aires"	"Valparaíso de Goiás"	"Goiás"	"BR"
"Faculdade de Educação de Bacabal"	"Bacabal"	"Maranhão"	"BR"
"Universidade Federal do Maranhão"	"Bacabal"	"Maranhão"	"BR"
"Faculdade de Balsas"	"Balsas"	"Maranhão"	"BR"
"Faculdade de Ciência e Tecnologia do Maranhão"	"Caxias"	"Maranhão"	"BR"
"Faculdade do Vale do Itacurú"	"Caxias"	"Maranhão"	"BR"
"Instituto Superior de Educação de Caxias"	"Caxias"	"Maranhão"	"BR"
"Faculdade do Baixo Parnaíba"	"Chapadinha"	"Maranhão"	"BR"
"Universidade Federal do Maranhão"	"Chapadinha"	"Maranhão"	"BR"
"Universidade Federal do Maranhão"	"Codó"	"Maranhão"	"BR"
"Faculdade de Educação Santa Terezinha"	"Imperatriz"	"Maranhão"	"BR"
"Faculdade de Imperatriz"	"Imperatriz"	"Maranhão"	"BR"
"Instituto de Ensino Superior do Sul do Maranhão"	"Imperatriz"	"Maranhão"	"BR"
"Universidade Federal do Maranhão"	"Imperatriz"	"Maranhão"	"BR"
"Instituto de Ensino Superior Franciscano"	"Paço do Lumiar"	"Maranhão"	"BR"
"Faculdade de Educação São Francisco"	"Pedreiras"	"Maranhão"	"BR"
"Universidade Federal do Maranhão"	"Pinheiro"	"Maranhão"	"BR"
"Instituto de Ensino Superior Miguel de Cervantes"	"São José Ribamar"	"Maranhão"	"BR"
"Centro Universitário do Maranhão"	"São Luís"	"Maranhão"	"BR"
"Faculdade Atenas Maranhense"	"São Luís"	"Maranhão"	"BR"
"Faculdade Brasileira de Estudos Avançados"	"São Luís"	"Maranhão"	"BR"
"Faculdade de Ciências Humanas e Sociais Aplicadas"	"São Luís"	"Maranhão"	"BR"
"Faculdade do Estado do Maranhão"	"São Luís"	"Maranhão"	"BR"
"Faculdade do Maranhão"	"São Luís"	"Maranhão"	"BR"
"Faculdade Santa Fé"	"São Luís"	"Maranhão"	"BR"
"Faculdade Santa Terezinha"	"São Luís"	"Maranhão"	"BR"
"Faculdade São Luís"	"São Luís"	"Maranhão"	"BR"
"Instituto de Estudos Superiores do Maranhão"	"São Luís"	"Maranhão"	"BR"
"Instituto Federal do Maranhão"	"São Luís"	"Maranhão"	"BR"
"Instituto Florence de Ensino Superior"	"São Luís"	"Maranhão"	"BR"
"Unidade de Ensino Superior Dom Bosco"	"São Luís"	"Maranhão"	"BR"
"Universidade Estadual do Maranhão"	"São Luís"	"Maranhão"	"BR"
"Universidade Federal do Maranhão"	"São Luís"	"Maranhão"	"BR"
"Faculdade Maranhense São José Dos Cocais"	"Timon"	"Maranhão"	"BR"
"Instituto de Ensino Superior Múltiplo"	"Timon"	"Maranhão"	"BR"
"Faculdade Cathedral"	"Água Boa"	"Mato Grosso"	"BR"
"Faculdade de Ciências Sociais Aplicadas e de Tecnologias de Água Boa"	"Água Boa"	"Mato Grosso"	"BR"
"Faculdade de Direito de Alta Floresta"	"Alta Floresta"	"Mato Grosso"	"BR"
"Faculdade de Ciências Jurídicas e Sociais do Araguaia "	"Araguaia"	"Mato Grosso"	"BR"
"Universidades Unidas do Vale do Araguaia "	"Araguaia"	"Mato Grosso"	"BR"
"Faculdade Católica Rainha da Paz de Araputanga"	"Araputanga"	"Mato Grosso"	"BR"
